COMUNA;TELEFONO;VIVIENDA;PARED;PISO;ENERGIA;ALCANTA;GAS;BASURA;ACUEDUC;ESTRATO;ELIMBASURA;THOGAR;TENEVIV;USOSANI;USANITAR;DUCHA;AGUA;LLEGA;SUMINIS;PREPARAN;COCINA;COCINAN;ALUMBRA;USOTELE;NEVERA;LAVADORA;TVCOLOR;TVCABLE;CALENTA;HORNO;AIRE;COMPUTADOR;MOTO;AUTO1;SEXO;FECHANTO;PARENTES;ESTCIVIL;CONYUVIVE;DISCAPA;CARNET;EMBARAZA;ASISTE;TIPOESTA;GRADO;NIVEL;INGRESOS;PERCIBE;PUNTAJE
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;30/01/1978;1;3;0;0;1;1;2;0;5;1;0;1;25.89
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;5/05/1993;3;5;0;0;1;2;1;4;3;2;0;2;25.89
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;2/07/2001;3;5;0;0;1;2;1;4;1;1;0;2;25.89
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2/05/2011;3;5;0;0;0;2;2;0;0;0;0;2;25.89
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;11/05/1965;2;1;1;0;0;1;2;0;5;1;0;2;57.08
1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;1;2;2;2;9/01/1975;1;1;2;0;4;1;2;0;5;1;150000;1;24.59
1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;1;2;2;1;21/06/1957;2;1;1;0;4;2;2;0;0;0;0;2;24.59
1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;1;2;2;2;27/05/1994;3;5;0;0;4;2;1;4;3;2;35000;1;24.59
1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;1;2;2;2;1/11/1996;3;5;0;0;4;2;1;4;1;2;25000;1;24.59
1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;1;2;2;1;30/01/1999;3;5;0;0;4;2;1;4;3;1;15000;1;24.59
1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;1;2;2;1;10/11/2013;4;5;0;0;0;2;2;0;0;0;0;2;24.59
1;1;2;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;2;2;2;2;2;2;1;3/09/1949;1;2;2;0;4;2;2;0;5;1;40000;1;36.44
1;1;2;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2/02/1958;2;2;1;0;4;1;2;0;0;0;0;2;36.44
1;1;2;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;2;2;2;2;2;2;1;7/01/1986;11;5;0;0;4;2;2;0;5;1;0;2;36.44
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2/07/1981;1;5;0;0;4;1;2;0;5;1;0;2;48.22
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;18/11/2003;3;5;0;0;1;2;1;2;0;0;50000;1;48.22
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1/09/1983;12;5;0;0;0;2;2;0;2;2;0;2;48.22
1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;1;2;2;2;2;2;2;2;2;4/11/1988;1;5;0;0;4;1;2;0;3;2;300000;1;37.08
1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;1;2;2;2;2;2;2;2;2;25/01/2004;3;5;0;0;4;2;1;2;0;0;40000;1;37.08
1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;1;2;2;2;2;2;2;2;1;31/08/2009;3;5;0;0;4;2;2;0;0;0;0;2;37.08
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;1;1;16/04/1970;1;1;2;0;1;2;2;0;6;2;496900;1;39.94
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;1;2;5/04/1977;2;1;1;0;1;1;2;0;4;1;0;2;39.94
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;1;1;27/10/1994;3;5;0;0;1;2;1;4;2;2;0;2;39.94
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;1;1;24/09/1995;3;5;0;0;1;2;1;4;1;2;0;2;39.94
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;1;1;22/09/1998;3;5;0;0;1;2;1;4;2;1;0;2;39.94
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;1;2;31/03/2000;3;5;0;0;1;2;1;4;1;1;0;2;39.94
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;1;4/04/1988;1;5;0;0;4;2;2;0;5;1;0;2;48.39
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;26/02/1935;1;4;0;0;4;1;2;0;2;1;100000;1;14.17
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;27/02/1966;3;4;0;0;4;1;2;0;0;0;0;1;14.17
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;11/06/1992;4;5;0;0;4;2;2;0;1;2;0;1;14.17
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;30/01/1994;4;5;0;3;4;2;2;0;0;0;0;2;14.17
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;24/07/1995;4;5;0;0;4;2;1;4;1;1;0;2;14.17
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;18/09/1996;4;5;0;0;4;2;1;4;5;1;0;2;14.17
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;0;2;2;2;2;2;2;2;2;2;2;2;28/04/1971;1;4;0;0;0;1;2;0;3;1;100000;1;44.57
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;1;2;2;2;2;2;2;1;6/08/1976;1;5;0;0;4;2;2;0;3;1;0;1;38.45
1;2;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;1;1;1;2;2;2;2;2;2;1;25/07/1980;1;1;2;0;3;2;2;0;6;2;469900;1;51.79
1;2;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;1;1;1;2;2;2;2;2;2;2;7/12/1986;2;1;1;0;3;2;2;0;6;2;469900;1;51.79
1;2;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;1;1;1;2;2;2;2;2;2;1;2/01/2009;3;5;0;0;0;2;2;0;0;0;0;2;51.79
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;17/10/1964;1;1;2;0;0;2;2;0;5;1;0;1;60.6
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;3/05/1978;2;1;1;0;0;2;2;0;6;2;0;2;60.6
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;16/04/1973;1;5;0;0;4;2;2;0;6;2;0;2;55.22
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;17/08/1956;1;3;0;0;3;1;2;0;2;2;336700;1;46.16
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;8/04/1985;3;5;0;0;4;2;2;0;3;2;0;2;46.16
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;26/04/1991;3;5;0;0;4;2;1;6;6;2;0;2;46.16
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;11/10/1993;3;5;0;0;4;2;1;4;3;2;0;2;46.16
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;1;2;1;2;2;1;13/12/1965;1;2;2;0;3;2;2;0;6;2;469900;1;50.53
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;1;2;1;2;2;2;23/10/1971;2;2;1;0;3;1;2;0;3;2;200000;1;50.53
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;1;2;1;2;2;1;16/10/1990;3;5;0;0;3;2;2;0;6;2;469900;1;50.53
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;1;2;1;2;2;1;14/12/1994;3;5;0;0;3;2;1;4;2;2;0;2;50.53
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;1;2;1;2;2;1;1/10/2001;3;5;0;0;3;2;1;4;1;1;0;2;50.53
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;19/04/1976;1;3;0;0;4;1;2;0;3;1;0;1;31.23
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;27/11/1993;3;5;0;0;4;2;1;4;5;1;0;2;31.23
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;4/10/1996;3;5;0;0;4;2;1;4;1;2;0;2;31.23
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;25/08/2003;3;5;0;0;4;2;1;4;0;0;0;2;31.23
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;20/04/1941;5;2;6;0;4;2;2;0;5;1;75000;1;31.23
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;7/08/1955;5;2;5;0;4;1;2;0;1;1;0;2;31.23
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;24/07/1988;6;5;0;0;4;2;2;0;4;1;0;2;31.23
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;13/12/1946;15;5;0;0;4;2;2;0;2;1;0;2;31.23
1;1;2;3;3;1;1;2;1;1;1;1;1;3;2;2;1;1;1;1;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;7/02/1985;1;5;0;0;4;1;2;0;5;1;469900;1;9.24
1;1;2;3;3;1;1;2;1;1;1;1;1;3;2;2;1;1;1;1;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;1;23/08/2000;3;5;0;0;4;2;1;4;2;1;0;2;9.24
1;1;2;3;3;1;1;2;1;1;1;1;1;3;2;2;1;1;1;1;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;23/10/2008;3;5;0;0;0;2;2;0;0;0;0;2;9.24
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;1;2;2;2;2;2;2;2;2;10/08/1982;1;5;0;0;4;1;2;0;6;2;469900;1;48.87
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;1;2;2;2;2;2;2;2;1;14/11/2003;3;5;0;0;4;2;1;2;0;0;0;2;48.87
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;1;2;2;2;2;2;2;2;2;1/05/1963;5;5;0;0;4;1;2;0;5;1;0;2;48.87
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;1;2;2;2;2;2;2;2;2;25/08/1989;6;5;0;0;4;2;1;6;6;2;0;2;48.87
1;1;1;1;2;1;2;2;1;1;1;1;1;3;1;1;1;5;0;0;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;20/04/1976;1;1;2;0;4;1;2;0;3;2;35000;1;27.93
1;1;1;1;2;1;2;2;1;1;1;1;1;3;1;1;1;5;0;0;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;31/08/1972;2;1;1;0;4;2;2;0;1;2;469900;1;27.93
1;1;1;1;2;1;2;2;1;1;1;1;1;3;1;1;1;5;0;0;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2/09/1993;3;5;0;0;4;2;1;4;3;2;0;2;27.93
1;2;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;1;1;2;2;2;2;2;2;2;23/05/1992;1;1;2;0;3;1;1;4;5;2;0;2;21.07
1;2;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;1;1;2;2;2;2;2;2;1;31/03/1986;2;1;1;0;3;2;2;0;5;1;496900;1;21.07
1;2;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;1;1;2;2;2;2;2;2;1;9/06/2008;3;5;0;0;3;2;1;2;0;0;0;2;21.07
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;6/11/1963;1;2;2;0;3;1;2;0;4;2;496900;1;60.11
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;4/10/1959;2;2;1;0;3;2;2;0;5;2;496900;1;60.11
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;13/03/1985;3;5;0;0;3;2;2;0;6;4;0;2;60.11
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;1;31/10/1969;1;1;2;0;3;2;2;0;4;1;600000;1;29.4
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;2;1/08/1973;2;1;1;0;3;1;2;0;3;1;0;2;29.4
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;2;18/11/1992;3;5;0;0;3;2;1;4;4;2;0;2;29.4
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;2;28/11/1994;3;5;0;0;3;2;1;4;2;2;0;2;29.4
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;1;5/12/1996;3;5;0;0;3;2;1;4;5;1;0;2;29.4
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;1;22/07/1998;3;5;0;0;3;2;1;4;3;1;0;2;29.4
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;1;19/06/2005;3;5;0;0;3;2;1;1;0;0;0;2;29.4
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;14/09/1989;1;5;0;0;4;2;2;0;2;2;0;2;50.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;16/01/1987;1;5;0;0;4;1;2;0;6;2;200000;1;42.01
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;3/06/2007;3;5;0;0;4;2;2;0;0;0;0;2;42.01
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;9/04/1961;5;2;4;0;3;1;2;0;3;1;220000;1;42.01
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;15/09/1964;5;2;3;0;3;2;2;0;5;1;496900;1;42.01
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;6/05/1995;6;5;0;0;3;2;1;4;2;2;0;2;42.01
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;22/06/1968;1;1;2;0;3;1;2;0;6;2;515000;1;48.1
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;16/10/1960;2;1;1;0;3;2;2;0;5;1;0;1;48.1
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;31/05/1994;3;5;0;0;3;2;1;4;4;2;0;2;48.1
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;28/06/1966;1;5;0;0;4;1;2;0;6;2;496900;1;36.3
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;31/10/1997;3;5;0;0;4;2;1;4;5;1;0;2;36.3
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;24/04/1989;3;5;0;0;4;1;2;0;5;2;40000;1;36.3
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;28/02/2008;4;5;0;0;4;2;1;2;0;0;0;2;36.3
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;13/12/2006;4;5;0;0;4;2;1;2;0;0;0;2;36.3
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;24/01/1968;1;1;2;0;4;1;2;0;2;1;150000;1;17.26
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;27/04/1966;2;1;1;0;4;2;2;0;0;0;60000;1;17.26
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;30/11/1988;3;1;0;0;4;2;1;4;5;1;0;2;17.26
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;27/06/1992;3;5;0;0;4;1;1;4;3;2;0;2;17.26
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;15/03/2007;4;5;0;0;4;2;1;2;0;0;0;2;17.26
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;5/01/2007;3;5;0;0;4;2;1;2;0;0;0;2;17.26
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;28/05/2015;4;5;0;0;3;2;2;0;0;0;0;2;17.26
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;23/03/1989;1;5;0;0;4;1;2;0;6;2;0;2;41.64
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;1/06/1990;6;5;0;0;3;2;2;0;6;2;496900;1;41.64
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;6/08/1961;5;5;0;0;3;1;2;0;3;2;0;1;41.64
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;31/07/2008;3;5;0;0;3;2;2;0;0;0;0;2;41.64
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;18/02/2012;11;5;0;0;0;2;2;0;0;0;0;2;41.64
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;24/02/1952;1;3;0;0;3;1;2;0;2;1;469000;1;34.93
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;13/02/1996;4;5;0;0;4;2;1;4;1;2;0;2;34.93
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;1;2;1;17/10/1959;1;2;2;0;4;2;2;0;3;1;0;1;35.39
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;1;2;2;31/07/1965;2;2;1;0;4;1;2;0;3;1;0;2;35.39
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;1;2;1;11/09/2005;3;5;0;0;4;2;1;2;0;0;0;2;35.39
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;11/06/1947;1;5;0;0;4;2;2;0;5;1;0;2;44.41
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;20/05/1956;6;3;0;0;4;1;2;0;3;1;80000;1;44.41
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;23/02/1991;11;5;0;0;4;2;1;4;3;2;0;2;44.41
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;1;1;2;2;31/10/1946;1;5;0;0;4;1;2;0;2;1;17000;1;35.26
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;1;1;2;1;3/04/1973;3;5;0;0;3;2;2;0;6;2;200000;1;35.26
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;1;1;2;2;6/10/1994;4;5;0;0;3;2;1;5;2;2;18500;1;35.26
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;1;1;2;1;10/04/2011;14;5;0;0;0;2;2;0;0;0;0;2;35.26
1;1;2;1;3;1;1;2;1;1;2;1;1;4;2;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;27/10/1962;1;5;0;0;4;1;2;0;3;1;0;1;15.92
1;1;2;1;3;1;1;2;1;1;2;1;1;4;2;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;1;26/11/1994;3;5;0;0;4;2;1;4;1;2;0;2;15.92
1;1;2;1;3;1;1;2;1;1;2;1;1;4;2;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;1;13/06/1996;3;5;0;0;4;2;1;4;4;1;0;2;15.92
1;2;1;1;3;1;1;2;1;2;1;1;1;1;1;1;2;4;0;0;1;1;1;1;0;2;2;2;2;2;2;2;2;2;2;1;21/09/1963;1;5;0;0;4;2;2;0;5;1;200000;1;54.65
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;29/03/1969;1;5;0;0;0;1;2;0;2;2;513000;1;29.94
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;17/05/1990;3;5;0;0;0;2;2;0;1;2;0;2;29.94
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;20/03/2000;3;5;0;0;0;2;1;4;3;1;0;2;29.94
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;5/04/2009;3;5;0;0;0;2;2;0;0;0;0;2;29.94
